NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month,route
2976445,2022-04-05,2022-04-05,17:45:32,17:48:00,5687.0,2305000.0,"2,467",121.7,123.9,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2978848,2022-04-07,2022-04-07,08:57:28,09:02:03,12037.0,2626000.0,"4,583",121.6,124.1,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2984703,2022-04-12,2022-04-12,16:23:28,16:32:00,32970.0,3864000.0,"8,533",132.5,134.9,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2985280,2022-04-12,2022-04-12,17:38:29,18:07:01,125263.0,4390000.0,"28,533",140.0,142.6,A,2,A2,descending,Best,Best-West,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 29,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2985292,2022-04-12,2022-04-12,17:39:28,17:44:01,9743.0,2141000.0,"4,550",135.4,137.4,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2985354,2022-04-12,2022-04-12,17:45:28,17:47:00,4447.0,2900000.0,"1,533",142.7,156.4,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2978793,2022-04-07,2022-04-07,08:50:28,08:55:02,10047.0,2200000.0,"4,567",121.6,123.8,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2984676,2022-04-12,2022-04-12,16:17:29,16:21:00,8805.0,2504000.0,"3,517",131.6,134.3,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2984765,2022-04-12,2022-04-12,16:33:29,16:46:00,37680.0,3010000.0,"12,517",131.7,134.6,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2984014,2022-04-12,2022-04-12,08:40:27,08:43:00,5177.0,2030000.0,"2,550",144.1,156.9,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2984866,2022-04-12,2022-04-12,16:48:28,17:11:00,72295.0,3208000.0,"22,533",136.1,138.9,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 23,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2985247,2022-04-12,2022-04-12,17:35:30,17:38:01,5632.0,2238000.0,"2,517",134.3,136.6,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2999039,2022-04-21,2022-04-21,17:35:30,17:40:02,22052.0,4864000.0,"4,533",117.4,122.3,A,2,A2,descending,Sint-Michielsgestel,Bosscheveldbrug,'s-Hertogenbosch,Utrecht,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2999308,2022-04-21,2022-04-21,18:06:29,18:08:02,3565.0,2300000.0,"1,550",119.9,122.2,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2999093,2022-04-21,2022-04-21,17:40:30,17:44:02,10600.0,3000000.0,"3,533",119.2,122.2,A,2,A2,descending,Vught,Sint-Michielsgestel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2999178,2022-04-21,2022-04-21,17:51:29,17:54:00,5285.0,2100000.0,"2,517",122.2,124.3,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2996372,2022-04-20,2022-04-20,17:43:29,17:45:02,3565.0,2300000.0,"1,550",134.3,136.6,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2996386,2022-04-20,2022-04-20,17:45:30,17:47:00,3450.0,2300000.0,"1,500",134.8,137.1,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2997254,2022-04-21,2022-04-21,08:31:29,08:33:00,3488.0,2300000.0,"1,517",121.6,123.9,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
2997354,2022-04-21,2022-04-21,08:41:29,08:44:00,5537.0,2200000.0,"2,517",121.7,123.9,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,1,E-D
3132594,2022-08-01,2022-08-01,16:14:29,18:57:41,1019433.0,6247000.0,"163,200",141.3,143.2,A,2,A2,descending,Ekkersweijer,Best,Eindhoven,'s-Hertogenbosch,accident (len),VWM 2,Accidents,Accident,Accident,Accident,2,E-D
3133545,2022-08-04,2022-08-04,12:36:28,12:56:11,50878.0,2580000.0,"19,717",141.2,142.8,A,2,A2,descending,Ekkersweijer,Best,Eindhoven,'s-Hertogenbosch,accident (len),VWM 6,Accidents,Accident,Accident,Accident,2,E-D
3141783,2022-08-18,2022-08-18,18:24:29,18:26:00,7583.0,5000000.0,"1,517",143.1,158.9,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,2,E-D
3310399,2022-12-07,2022-12-07,08:59:28,09:01:02,5483.0,3500000.0,"1,567",121.7,125.2,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3310414,2022-12-07,2022-12-07,09:01:28,09:03:00,5980.0,3900000.0,"1,533",121.6,125.5,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3310480,2022-12-07,2022-12-07,09:17:28,09:19:00,3680.0,2400000.0,"1,533",121.6,124.0,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3310358,2022-12-07,2022-12-07,08:50:29,08:53:00,5378.0,2137000.0,"2,517",121.6,123.7,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3308965,2022-12-06,2022-12-06,16:58:30,17:02:00,8058.0,2302000.0,"3,500",137.7,140.0,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3310033,2022-12-07,2022-12-07,07:53:27,08:40:19,204905.0,4372000.0,"46,867",142.5,155.3,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,accident (len),VWM 10,Accidents,Accident,Accident,Accident,3,E-D
3310385,2022-12-07,2022-12-07,08:56:28,08:59:00,5253.0,2074000.0,"2,533",122.2,124.2,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3310459,2022-12-07,2022-12-07,09:11:28,09:13:00,3220.0,2100000.0,"1,533",121.6,123.7,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3313227,2022-12-08,2022-12-08,09:23:28,09:52:00,78457.0,2750000.0,"28,533",144.1,157.4,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 29,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3314756,2022-12-08,2022-12-08,17:33:29,17:36:00,5690.0,2261000.0,"2,517",122.2,124.4,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3315097,2022-12-08,2022-12-08,18:19:29,18:24:00,10658.0,2360000.0,"4,517",121.6,123.7,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3312708,2022-12-08,2022-12-08,08:21:28,08:24:00,4560.0,1800000.0,"2,533",125.3,127.1,A,2,A2,descending,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3314848,2022-12-08,2022-12-08,17:42:29,17:47:00,13478.0,2984000.0,"4,517",122.6,125.3,A,2,A2,descending,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3311654,2022-12-07,2022-12-07,17:36:30,17:38:00,3000.0,2000000.0,"1,500",144.1,156.9,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3314978,2022-12-08,2022-12-08,17:56:29,18:15:03,64938.0,3498000.0,"18,567",122.0,124.5,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 19,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3314729,2022-12-08,2022-12-08,17:31:30,17:33:00,3150.0,2100000.0,"1,500",121.8,123.9,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3314810,2022-12-08,2022-12-08,17:38:30,17:40:03,3255.0,2100000.0,"1,550",124.1,126.2,A,2,A2,descending,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3314909,2022-12-08,2022-12-08,17:48:30,17:55:03,23048.0,3519000.0,"6,550",122.8,126.7,A,2,A2,descending,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3312499,2022-12-08,2022-12-08,07:59:28,10:09:41,384003.0,2949000.0,"130,217",121.7,124.0,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,spitsfile (with accident),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3313197,2022-12-08,2022-12-08,09:16:28,09:23:00,14587.0,2233000.0,"6,533",144.1,157.1,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3330423,2022-12-19,2022-12-19,15:06:30,15:41:24,96810.0,2774000.0,"34,900",128.7,130.8,A,2,A2,descending,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,accident (len),VWM 1,Accidents,Accident,Accident,Accident,3,E-D
3332868,2022-12-20,2022-12-20,16:42:32,16:53:00,30262.0,2891000.0,"10,467",119.3,122.0,A,2,A2,descending,Vught,Sint-Michielsgestel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3333171,2022-12-20,2022-12-20,17:14:32,17:16:00,3080.0,2100000.0,"1,467",127.8,129.9,A,2,A2,descending,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3333006,2022-12-20,2022-12-20,16:55:32,16:57:00,3227.0,2200000.0,"1,467",121.6,123.8,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3333348,2022-12-20,2022-12-20,17:31:32,17:35:03,9058.0,2576000.0,"3,517",132.9,135.5,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3333403,2022-12-20,2022-12-20,17:36:31,17:39:01,5500.0,2200000.0,"2,500",134.4,136.6,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3331537,2022-12-20,2022-12-20,08:04:29,09:13:01,385668.0,5627000.0,"68,533",144.1,156.9,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 69,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3333470,2022-12-20,2022-12-20,17:43:32,17:57:00,22585.0,1677000.0,"13,467",136.4,138.6,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3333032,2022-12-20,2022-12-20,16:58:32,17:02:00,8753.0,2525000.0,"3,467",121.8,123.8,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3333751,2022-12-20,2022-12-20,18:24:31,18:26:00,2967.0,2000000.0,"1,483",121.7,123.7,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3333149,2022-12-20,2022-12-20,17:11:31,17:13:00,4302.0,2900000.0,"1,483",121.6,124.5,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3331836,2022-12-20,2022-12-20,08:46:28,08:52:01,14188.0,2556000.0,"5,550",144.1,157.5,A,2,A2,descending,Batadorp,Ekkersweijer,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3333280,2022-12-20,2022-12-20,17:25:32,17:28:00,5347.0,2168000.0,"2,467",131.0,133.1,A,2,A2,descending,Boxtel,Boxtel-Noord,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3333441,2022-12-20,2022-12-20,17:41:32,17:43:00,3080.0,2100000.0,"1,467",135.8,137.9,A,2,A2,descending,Best-West,Boxtel,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3333765,2022-12-20,2022-12-20,18:26:30,18:29:00,5187.0,2075000.0,"2,500",121.7,123.7,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
3339592,2022-12-30,2022-12-30,17:50:28,17:57:00,14867.0,2276000.0,"6,533",120.0,122.0,A,2,A2,descending,Vught,Vught,Eindhoven,'s-Hertogenbosch,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,3,E-D
